"customer_id","churn_label","churn_reason"
"1841-YSJGV",False,NULL
"3511-BFTJW",False,NULL
"7668-XCFYV",False,NULL
"5018-HEKFO",False,NULL
"2923-ARZLG",False,NULL
"3976-NLDEZ",False,NULL
"2282-YGNOR",False,NULL
"5336-UFNZP",False,NULL
"6854-EXGSF",False,NULL
"1241-EZFMJ",False,NULL
"9233-PSYHO",False,NULL
"5376-PCKNB",False,NULL
"8044-BGWPI",False,NULL
"4060-LDNLU",False,NULL
"3589-PPVKW",False,NULL
"5887-IKKYO",False,NULL
"1755-RMCXH",False,NULL
"3858-XHYJO",False,NULL
"4299-SIMNS",False,NULL
"7025-IWFHT",False,NULL
"6261-LHRTG",False,NULL
"7841-FCRQD",False,NULL
"2056-EVGZL",False,NULL
"8777-MBMTS",False,NULL
"7753-USQYQ",False,NULL
"7661-CPURM",False,NULL
"6233-HXJMX",False,NULL
"5902-WBLSE",False,NULL
"3239-TPHPZ",False,NULL
"5115-GZDEL",False,NULL
"3338-CVVEH",False,NULL
"2615-YVMYX",False,NULL
"2851-STERV",False,NULL
"4393-GEADV",False,NULL
"8486-AYEQH",False,NULL
"5419-JKZNQ",False,NULL
"2495-KZNFB",False,NULL
"1409-PHXTF",False,NULL
"4560-WQAQW",False,NULL
"9591-YVTEB",False,NULL
"9309-BZGNT",False,NULL
"4274-DRSQT",False,NULL
"2027-DNKIV",False,NULL
"8075-GXIUB",False,NULL
"2885-HIJDH",False,NULL
"5424-RLQLC",False,NULL
"6507-DTJZV",False,NULL
"7673-BQGKU",False,NULL
"6723-WSNTY",False,NULL
"2725-IWWBA",False,NULL
"1061-PNTHC",False,NULL
"0394-YONDK",False,NULL
"6574-MCOEH",False,NULL
"7399-QHBJS",False,NULL
"0997-YTLNY",False,NULL
"9479-HYNYL",False,NULL
"9708-KFDBY",False,NULL
"3642-GKTCT",False,NULL
"0774-RMNUW",False,NULL
"1334-PDUKM",False,NULL
"0756-MPZRL",False,NULL
"2242-MFOTG",False,NULL
"2927-CVULT",False,NULL
"2144-BFDSO",False,NULL
"8745-PVESG",False,NULL
"7647-GYYKX",False,NULL
"5647-FXOTP",False,NULL
"9700-ISPUP",False,NULL
"9839-ETQOE",False,NULL
"6078-VESFR",False,NULL
"9027-TMATR",False,NULL
"1941-HOSAM",False,NULL
"9110-HSGTV",False,NULL
"0704-VCUMB",False,NULL
"6171-ZTVYB",False,NULL
"1935-IMVBB",False,NULL
"2535-PBCGC",False,NULL
"1470-PSXNM",False,NULL
"2498-XLDZR",False,NULL
"9866-OCCKE",False,NULL
"5338-YHWYT",False,NULL
"7718-UPSKJ",False,NULL
"8731-WBBMB",False,NULL
"1448-CYWKC",False,NULL
"7901-IIDQV",False,NULL
"2690-DVRVK",False,NULL
"1270-XKUCC",False,NULL
"0334-ZFJSR",False,NULL
"5583-EJXRD",False,NULL
"4565-EVZMJ",False,NULL
"3327-YBAKM",False,NULL
"9441-QHEVC",False,NULL
"6705-LNMDD",False,NULL
"2580-ASVVY",False,NULL
"3370-GQEAL",False,NULL
"5032-USPKF",False,NULL
"4254-QPEDE",False,NULL
"6283-GITPX",False,NULL
"0771-CHWSK",False,NULL
"9788-HNGUT",False,NULL
"9495-REDIY",False,NULL
"5375-XLDOF",False,NULL
"1172-VIYBP",False,NULL
"6559-PDZLR",False,NULL
"8992-OBVDG",False,NULL
"4273-MBHYA",False,NULL
"4724-WXVWF",False,NULL
"5701-GUXDC",False,NULL
"1460-UZPRJ",False,NULL
"6082-GLJIX",False,NULL
"2495-TTHBQ",False,NULL
"0485-ZBSLN",False,NULL
"3810-PJUHR",False,NULL
"0847-HGRML",False,NULL
"8232-CTLKO",False,NULL
"9227-YBAXE",False,NULL
"9860-LISIZ",False,NULL
"0112-QAWRZ",False,NULL
"2786-GCDPI",False,NULL
"4043-MKDTV",False,NULL
"9229-RQABD",False,NULL
"8313-KTIHG",False,NULL
"5320-BRKGK",False,NULL
"6284-KMNUF",False,NULL
"6229-UOLQL",False,NULL
"3137-LUPIX",False,NULL
"6143-JQKEA",False,NULL
"8676-OOQEJ",False,NULL
"9701-CDXHR",False,NULL
"8124-NZVGJ",False,NULL
"2162-FRZAA",False,NULL
"5118-MUEYH",False,NULL
"5627-TVBPP",False,NULL
"3936-QQFLL",False,NULL
"2589-AYCRP",False,NULL
"4067-HLYQI",False,NULL
"5124-EOGYE",False,NULL
"5057-RKGLH",False,NULL
"0292-WEGCH",False,NULL
"8910-ICHIU",False,NULL
"4097-YODCF",False,NULL
"9715-WZCLW",False,NULL
"9786-YWNHU",False,NULL
"6407-GSJNL",False,NULL
"4049-ZPALD",False,NULL
"3733-UOCWF",False,NULL
"6833-JMZYP",False,NULL
"1310-QRITU",False,NULL
"8961-QDZZJ",False,NULL
"9715-SBVSU",False,NULL
"8490-BXHEO",False,NULL
"7173-TETGO",False,NULL
"7929-SKFGK",False,NULL
"2300-RQGOI",False,NULL
"3563-SVYLG",False,NULL
"6435-VWCCY",False,NULL
"4998-IKFSE",False,NULL
"8630-QSGXK",False,NULL
"2455-USLMV",False,NULL
"9488-FVZCC",False,NULL
"5995-WWKKG",False,NULL
"7879-CGSFV",False,NULL
"9921-EZKBY",False,NULL
"7432-FFVAR",False,NULL
"7246-ZGQDF",False,NULL
"4456-RHSNB",False,NULL
"2481-SBOYW",False,NULL
"7109-MFBYV",False,NULL
"1833-TCXKK",False,NULL
"1832-PEUTS",False,NULL
"8660-BUETV",False,NULL
"0580-PIQHM",False,NULL
"5696-CEIQJ",False,NULL
"1696-HXOWK",False,NULL
"3026-ATZYV",False,NULL
"4012-YCFAI",False,NULL
"9970-QBCDA",False,NULL
"9496-IVVRP",False,NULL
"2657-VPXTA",False,NULL
"6551-VLJMV",False,NULL
"1221-GHZEP",False,NULL
"9289-LBQVU",False,NULL
"3458-IDMFK",False,NULL
"6933-FHBZC",False,NULL
"0221-NAUXK",False,NULL
"9770-KXGQU",False,NULL
"6538-POCHL",False,NULL
"6726-NNFWD",False,NULL
"3002-WQZWT",False,NULL
"4277-UDIEF",False,NULL
"1208-NBVFH",False,NULL
"4912-PIGUY",False,NULL
"2725-TTRIQ",False,NULL
"3374-TTZTK",False,NULL
"8990-ZXLSU",False,NULL
"2275-RBYQS",False,NULL
"4419-UJMUS",False,NULL
"7794-JASDG",False,NULL
"7609-YBPXG",False,NULL
"5519-TEEUH",False,NULL
"7856-GANIL",False,NULL
"0804-XBFBV",False,NULL
"2676-OXPPQ",False,NULL
"3703-TTEPD",False,NULL
"2799-TSLAG",False,NULL
"2208-NKVVH",False,NULL
"7139-JZFVG",False,NULL
"4987-GQWPO",False,NULL
"1757-TCATG",False,NULL
"4776-XSKYQ",False,NULL
"8048-DSDFQ",False,NULL
"5753-QQWPW",False,NULL
"6010-DDPPW",False,NULL
"6693-FRIRW",False,NULL
"6586-MYGKD",False,NULL
"3173-NVMPX",False,NULL
"0248-PGHBZ",False,NULL
"0623-GDISB",False,NULL
"2892-GESUL",False,NULL
"7472-EQOAV",False,NULL
"2043-WVTQJ",False,NULL
"8034-RYTVV",False,NULL
"3863-QSTYI",False,NULL
"5044-LRQAQ",False,NULL
"1716-LSAMB",False,NULL
"1333-PBMXB",False,NULL
"6546-OPBBH",False,NULL
"5985-BEHZK",False,NULL
"9127-QRZMH",False,NULL
"5919-VCZYM",False,NULL
"9644-KVCNC",False,NULL
"2137-DQMEV",False,NULL
"8174-LNWMW",False,NULL
"9279-CJEOJ",False,NULL
"7964-VEXDG",False,NULL
"2404-JIBFC",False,NULL
"8029-XYPWT",False,NULL
"4632-PAOYU",False,NULL
"2990-OGYTD",False,NULL
"6646-JPPHA",False,NULL
"7658-UYUQS",False,NULL
"7880-XSOJX",False,NULL
"4589-IUAJB",False,NULL
"8746-BFOAJ",False,NULL
"8457-XIGKN",False,NULL
"6072-NUQCB",False,NULL
"8838-GPHZP",False,NULL
"8750-QWZAJ",False,NULL
"6918-UMQCG",False,NULL
"0675-NCDYU",False,NULL
"6339-DKLMK",False,NULL
"1346-PJWTK",False,NULL
"5088-QZLRL",False,NULL
"8023-QHAIO",False,NULL
"4397-FRLTA",False,NULL
"3057-VJJQE",False,NULL
"2302-OUZXB",False,NULL
"8133-ANHHJ",False,NULL
"2270-CHBFN",False,NULL
"5982-FPVQN",False,NULL
"9107-UKCKY",False,NULL
"4654-ULTTN",False,NULL
"5546-BYZSM",False,NULL
"1492-KGETH",False,NULL
"4163-HFTUK",False,NULL
"8215-NGSPE",False,NULL
"8859-YSTWS",False,NULL
"7601-DHFWZ",False,NULL
"1998-VHJHK",False,NULL
"1707-HABPF",False,NULL
"0487-VVUVK",False,NULL
"5063-IUOKK",False,NULL
"4508-OEBEY",False,NULL
"0027-KWYKW",False,NULL
"2308-STERM",False,NULL
"5982-XMDEX",False,NULL
"6051-PTVNS",False,NULL
"2877-VDUER",False,NULL
"9152-AMKAK",False,NULL
"9432-VOFYX",False,NULL
"8049-WJCLQ",False,NULL
"6586-PSJOX",False,NULL
"9705-ZJBCG",False,NULL
"6847-KJLTS",False,NULL
"9670-BPNXF",False,NULL
"3913-FCUUW",False,NULL
"3301-VKTGC",False,NULL
"9555-SAHUZ",False,NULL
"0816-TSPHQ",False,NULL
"9932-WBWIK",False,NULL
"4619-EVPHY",False,NULL
"5286-YHCVC",False,NULL
"9115-YQHGA",False,NULL
"4462-CYWMH",False,NULL
"4537-DKTAL",False,NULL
"8963-MQVYN",False,NULL
"2458-EOMRE",False,NULL
"9334-GWGOW",False,NULL
"6542-LWGXJ",False,NULL
"5567-GZKQY",False,NULL
"1222-LRYKO",False,NULL
"2087-QAREY",False,NULL
"4423-JWZJN",False,NULL
"6490-FGZAT",False,NULL
"7452-FOLON",False,NULL
"2320-TZRRH",False,NULL
"4942-VZZOM",False,NULL
"7502-BNYGS",False,NULL
"4291-HYEBC",False,NULL
"6147-CBCRA",False,NULL
"6047-SUHPR",False,NULL
"9752-ZNQUT",False,NULL
"1576-PFZIW",False,NULL
"5666-MBJPT",False,NULL
"7312-XSBAT",False,NULL
"3096-GKWEB",False,NULL
"2371-JQHZZ",False,NULL
"0674-GCDXG",False,NULL
"1121-QSIVB",False,NULL
"4396-KLSEH",False,NULL
"2824-MYYBN",False,NULL
"6345-HOVES",False,NULL
"8318-LCNBW",False,NULL
"6469-QJKZW",False,NULL
"0147-ESWWR",False,NULL
"1217-VASWC",False,NULL
"6370-ZVHDV",False,NULL
"5915-DGNVC",False,NULL
"6260-XLACS",False,NULL
"3566-CAAYU",False,NULL
"4983-CCWMC",False,NULL
"9103-CXVOK",False,NULL
"2896-TBNBE",False,NULL
"2522-WLNSF",False,NULL
"3841-CONLJ",False,NULL
"4475-NVTLU",False,NULL
"9386-LDCZR",False,NULL
"9585-KKMFD",False,NULL
"5399-ZIMKF",False,NULL
"0336-KXKFK",False,NULL
"5619-XZZKR",False,NULL
"3948-FVVRP",False,NULL
"5327-XOKKY",False,NULL
"0983-TATYJ",False,NULL
"1813-JYWTO",False,NULL
"6719-OXYBR",False,NULL
"3312-ZWLGF",False,NULL
"6476-YHMGA",False,NULL
"0795-XCCTE",False,NULL
"0168-XZKBB",False,NULL
"3785-NRHYR",False,NULL
"7072-MBHEV",False,NULL
"5602-BVFMK",False,NULL
"6297-NOOPG",False,NULL
"8204-TIFGJ",False,NULL
"8050-DVOJX",False,NULL
"8903-XEBGX",False,NULL
"8169-SAEJD",False,NULL
"1089-XZWHH",False,NULL
"2325-WINES",False,NULL
"6064-ZATLR",False,NULL
"7824-PANSQ",False,NULL
"9648-BCHKM",False,NULL
"2888-ADFAO",False,NULL
"8707-HOEDG",False,NULL
"4072-IPYLT",False,NULL
"7167-PCEYD",False,NULL
"4936-YPJNK",False,NULL
"1580-BMCMR",False,NULL
"4817-KEQSP",False,NULL
"6408-WHTEF",False,NULL
"9251-AWQGT",False,NULL
"8749-CLJXC",False,NULL
"7989-VCQOH",False,NULL
"4199-QHJNM",False,NULL
"8882-TLVRW",False,NULL
"5135-GRQJV",False,NULL
"2384-OVPSA",False,NULL
"1371-WEPDS",False,NULL
"3580-GICBM",False,NULL
"9730-DRTMJ",False,NULL
"4686-UXDML",False,NULL
"3349-ANQNH",False,NULL
"0932-YIXYU",False,NULL
"7480-SPLEF",False,NULL
"7636-XUHWW",False,NULL
"1431-CYWMH",False,NULL
"5937-EORGB",False,NULL
"6349-JDHQP",False,NULL
"5539-HIVAK",False,NULL
"5847-MXBEO",False,NULL
"4583-PARNH",False,NULL
"1116-FRYVH",False,NULL
"1421-HCERK",False,NULL
"9633-XQABV",False,NULL
"0716-BQNDX",False,NULL
"1183-CANVH",False,NULL
"1972-XMUWV",False,NULL
"8679-LZBMD",False,NULL
"3407-JMJQQ",False,NULL
"6252-DFGTK",False,NULL
"1539-LNKHM",False,NULL
"8645-KOMJQ",False,NULL
"0289-IVARM",False,NULL
"9761-XUJWD",False,NULL
"4057-FKCZK",False,NULL
"4291-TPNFG",False,NULL
"6087-YPWHO",False,NULL
"3090-QFUVD",False,NULL
"1722-LDZJS",False,NULL
"1818-ESQMW",False,NULL
"7401-RUBNK",False,NULL
"0506-YLVKJ",False,NULL
"8661-BOYNW",False,NULL
"4815-GBTCD",False,NULL
"2805-AUFQN",False,NULL
"0980-PVMRC",False,NULL
"7233-DRTRF",False,NULL
"3873-NFTGI",False,NULL
"1162-ECVII",False,NULL
"7048-GXDAY",False,NULL
"8571-ZCMCX",False,NULL
"1169-WCVAK",False,NULL
"7129-CAKJW",False,NULL
"8695-ARGXZ",False,NULL
"3570-YUEKJ",False,NULL
"1555-HAPSU",False,NULL
"1697-NVVGY",False,NULL
"8464-EETCQ",False,NULL
"2419-FSORS",False,NULL
"8132-YPVBX",False,NULL
"6754-LZUKA",False,NULL
"8099-MZPUJ",False,NULL
"0787-LHDYT",False,NULL
"0374-IOEGQ",False,NULL
"3197-NNYNB",False,NULL
"3396-DKDEL",False,NULL
"1752-OZXFY",False,NULL
"9066-QRSDU",False,NULL
"9112-WSNPU",False,NULL
"9867-NNXLC",False,NULL
"5321-NTRKC",False,NULL
"3161-GETRM",False,NULL
"0402-OAMEN",False,NULL
"6933-VLYFX",False,NULL
"6754-WKSHP",False,NULL
"4976-LNFVV",False,NULL
"5055-MGMGF",False,NULL
"4641-FROLU",False,NULL
"2862-JVEOY",False,NULL
"2969-QWUBZ",False,NULL
"9822-BIIGN",False,NULL
"2077-MPJQO",False,NULL
"1534-OULXE",False,NULL
"2971-SGAFL",False,NULL
"1480-IVEVR",False,NULL
"2905-KFQUV",False,NULL
"3370-HXOPH",False,NULL
"9391-YZEJW",False,NULL
"9958-MEKUC",False,NULL
"0281-CNTZX",False,NULL
"4118-CEVPF",False,NULL
"9114-VEPUF",False,NULL
"7876-BEUTG",False,NULL
"2338-BQEZT",False,NULL
"9873-MNDKV",False,NULL
"8241-JUIQO",False,NULL
"2194-IIQOF",False,NULL
"9631-RXVJM",False,NULL
"9584-EXCDZ",False,NULL
"5093-FEGLU",False,NULL
"2621-UDNLU",False,NULL
"7526-IVLYU",False,NULL
"2428-HYUNX",False,NULL
"9214-EKVXR",False,NULL
"3410-MHHUM",False,NULL
"2122-YWVYA",False,NULL
"2296-DKZFP",False,NULL
"8909-BOLNL",False,NULL
"6603-YRDCJ",False,NULL
"3229-USWAR",False,NULL
"2138-VFAPZ",False,NULL
"6131-JLWZM",False,NULL
"0269-XFESX",False,NULL
"1709-EJDOX",False,NULL
"4316-XCSLJ",False,NULL
"9693-XMUOB",False,NULL
"0383-CLDDA",False,NULL
"2709-UQGNP",False,NULL
"3549-ZTMNH",False,NULL
"8033-ATFAS",False,NULL
"1635-NZATJ",False,NULL
"0562-HKHML",False,NULL
"8277-RVRSV",False,NULL
"9943-VSZUV",False,NULL
"7054-ENNGU",False,NULL
"1455-HFBXA",False,NULL
"9402-CXWPL",False,NULL
"1628-BIZYP",False,NULL
"0082-LDZUE",False,NULL
"5343-SGUBI",False,NULL
"0856-NAOES",False,NULL
"1976-AZZPJ",False,NULL
"6156-UZDLF",False,NULL
"3099-OONVS",False,NULL
"9500-WBGRP",False,NULL
"5183-KLYEM",False,NULL
"5144-PQCDZ",False,NULL
"8514-VZHEB",False,NULL
"6625-IUTTT",False,NULL
"9355-NPPFS",False,NULL
"0068-FIGTF",False,NULL
"5965-GGPRW",False,NULL
"8035-PWSEV",False,NULL
"2236-HILPA",False,NULL
"1840-BIUOG",False,NULL
"1356-MKYSK",False,NULL
"6080-LNESI",False,NULL
"1830-IPXVJ",False,NULL
"5828-DWPIL",False,NULL
"8398-TBIYD",False,NULL
"2931-FSOHN",False,NULL
"9418-RUKPH",False,NULL
"9971-ZWPBF",False,NULL
"4712-AUQZO",False,NULL
"9711-FJTBX",False,NULL
"2908-ZTPNF",False,NULL
"8421-WZOOW",False,NULL
"1414-YADCW",False,NULL
"8756-RDDLT",False,NULL
"2862-PFNIK",False,NULL
"5816-QVHRX",False,NULL
"4430-YHXGG",False,NULL
"6888-SBYAI",False,NULL
"7395-XWZOY",False,NULL
"7169-YWAMK",False,NULL
"6859-RKMZJ",False,NULL
"2729-VNVAP",False,NULL
"2957-JIRMN",False,NULL
"2049-BAFNW",False,NULL
"3842-QTGDL",False,NULL
"7163-OCEQI",False,NULL
"9782-LGXMC",False,NULL
"5975-BAICR",False,NULL
"4673-KKSLS",False,NULL
"4853-OITSN",False,NULL
"9800-OUIGR",False,NULL
"2324-EFHVG",False,NULL
"7094-MSZAO",False,NULL
"6907-CQGPN",False,NULL
"0780-XNZFN",False,NULL
"0239-OXEXL",False,NULL
"2675-IJRGJ",False,NULL
"7049-GKVZY",False,NULL
"8577-QSOCG",False,NULL
"3721-CNZHX",False,NULL
"0212-ISBBF",False,NULL
"3585-YNADK",False,NULL
"5271-DBYSJ",False,NULL
"1099-GODLO",False,NULL
"6828-HMKWP",False,NULL
"1472-TNCWL",False,NULL
"2080-GKCWQ",False,NULL
"2193-SFWQW",False,NULL
"5656-JAMLX",False,NULL
"3462-BJQQA",False,NULL
"0442-TDYUO",False,NULL
"6733-LRIZX",False,NULL
"9503-XJUME",False,NULL
"4367-NHWMM",False,NULL
"3779-OSWCF",False,NULL
"6736-DHUQI",False,NULL
"3915-ODIYG",False,NULL
"1360-RCYRT",False,NULL
"2724-FJDYW",False,NULL
"4451-RWASJ",False,NULL
"3460-TJBWI",False,NULL
"5917-HBSDW",False,NULL
"5671-UUNXD",False,NULL
"0956-ACVZC",False,NULL
"2325-NBPZG",False,NULL
"4482-FTFFX",False,NULL
"8859-DZTGQ",False,NULL
"0440-MOGPM",False,NULL
"0020-JDNXP",False,NULL
"3752-CQSJI",False,NULL
"5025-GOOKI",False,NULL
"4698-KVLLG",False,NULL
"2887-JPYLU",False,NULL
"4770-QAZXN",False,NULL
"4896-CPRPF",False,NULL
"9714-EDSUC",False,NULL
"0282-NVSJS",False,NULL
"7353-YOWFP",False,NULL
"8008-ESFLK",False,NULL
"7537-CBQUZ",False,NULL
"3363-EWLGO",False,NULL
"4750-UKWJK",False,NULL
"1689-YQBYY",False,NULL
"9881-VCZEP",False,NULL
"4487-ZYJZK",False,NULL
"2959-FENLU",False,NULL
"0708-LGSMF",False,NULL
"7634-HLQJR",False,NULL
"0487-RPVUM",False,NULL
"4079-ULGFR",False,NULL
"2516-XSJKX",False,NULL
"0057-QBUQH",False,NULL
"6599-SFQVE",False,NULL
"8331-ZXFOE",False,NULL
"4003-FUSHP",False,NULL
"0356-ERHVT",False,NULL
"7325-ENZFI",False,NULL
"4884-ZTHVF",False,NULL
"3920-HIHMQ",False,NULL
"3055-OYMSE",False,NULL
"0613-WUXUM",False,NULL
"4458-KVRBJ",False,NULL
"1397-XKKWR",False,NULL
"8097-OMULG",False,NULL
"6013-BHCAW",False,NULL
"0401-WDBXM",False,NULL
"3387-PLKUI",False,NULL
"6096-EGVTU",False,NULL
"5081-NWSUP",False,NULL
"2580-ATZSQ",False,NULL
"8085-MSNLK",False,NULL
"9691-HKOVS",False,NULL
"8757-TFHHJ",False,NULL
"1468-DEFNC",False,NULL
"5119-KEPFY",False,NULL
"0916-KNFAJ",False,NULL
"8319-QBEHW",False,NULL
"9625-QNLUX",False,NULL
"4024-CSNBY",False,NULL
"7110-BDTWG",False,NULL
"7493-GVFIO",False,NULL
"0690-SRQID",False,NULL
"9605-WGJVW",False,NULL
"9114-DPSIA",False,NULL
"4700-UBQMV",False,NULL
"7711-GQBZC",False,NULL
"4627-MIHJH",False,NULL
"9795-NREXC",False,NULL
"8573-CGOCC",False,NULL
"7356-AYNJP",False,NULL
"6286-SUUWT",False,NULL
"4819-HJPIW",False,NULL
"8654-DHAOW",False,NULL
"5438-QMDDL",False,NULL
"9812-GHVRI",False,NULL
"5553-AOINX",False,NULL
"1228-ZLNBX",False,NULL
"4226-KKDON",False,NULL
"3831-YCPUO",False,NULL
"7445-WMRBW",False,NULL
"3308-DGHKL",False,NULL
"9924-JPRMC",False,NULL
"0080-EMYVY",False,NULL
"6218-KNUBD",False,NULL
"7337-CINUD",False,NULL
"7609-NRNCA",False,NULL
"0623-EJQEG",False,NULL
"7153-CHRBV",False,NULL
"6198-PNNSZ",False,NULL
"3317-VLGQT",False,NULL
"4132-POCZS",False,NULL
"5614-DNZCE",False,NULL
"3896-RCYYE",False,NULL
"9638-JIQYA",False,NULL
"3258-SANFR",False,NULL
"3726-TBHQT",False,NULL
"3190-ITQXP",False,NULL
"4833-QTJNO",False,NULL
"3039-MJSLN",False,NULL
"0178-CIIKR",False,NULL
"5774-QPLTF",False,NULL
"2322-VCZHZ",False,NULL
"5010-IPEAQ",False,NULL
"6383-ZTSIW",False,NULL
"8990-YOZLV",False,NULL
"3069-SSVSN",False,NULL
"5222-IMUKT",False,NULL
"6685-XSHHU",False,NULL
"8901-UPRHR",False,NULL
"0118-JPNOY",False,NULL
"3845-FXCYS",False,NULL
"5857-XRECV",False,NULL
"0725-CXOTM",False,NULL
"4343-EJVQB",False,NULL
"9000-PLFUZ",False,NULL
"3427-GGZZI",False,NULL
"7779-ORAEL",False,NULL
"0644-OQMDK",False,NULL
"3154-CFSZG",False,NULL
"2220-IAHLS",False,NULL
"1658-XUHBX",False,NULL
"2378-HTWFW",False,NULL
"4377-VDHYI",False,NULL
"3719-TDVQB",False,NULL
"0201-MIBOL",False,NULL
"4937-QPZPO",False,NULL
"2925-VDZHY",False,NULL
"6981-TDRFT",False,NULL
"3413-CSSTH",False,NULL
"8033-VCZGH",False,NULL
"0224-NIJLP",False,NULL
"7542-CYDDM",False,NULL
"4718-WXBGI",False,NULL
"8495-PRWFH",False,NULL
"0439-IFYUN",False,NULL
"5716-LIBJC",False,NULL
"2868-LLSKM",False,NULL
"2988-QRAJY",False,NULL
"0071-NDAFP",False,NULL
"7328-ZJAJO",False,NULL
"6458-CYIDZ",False,NULL
"1090-PYKCI",False,NULL
"3058-WQDRE",False,NULL
"2279-AXJJK",False,NULL
"0909-SELIE",False,NULL
"3417-TSCIC",False,NULL
"1042-HFUCW",False,NULL
"6537-OTKMY",False,NULL
"8999-EXMNO",False,NULL
"6725-TPKJO",False,NULL
"7162-WPHPM",False,NULL
"1599-MMYRQ",False,NULL
"8821-KVZKQ",False,NULL
"6434-TTGJP",False,NULL
"0042-JVWOJ",False,NULL
"0130-SXOUN",False,NULL
"2330-PQGDQ",False,NULL
"1452-UZOSF",False,NULL
"2097-YVPKN",False,NULL
"8597-CTXVJ",False,NULL
"6631-HMANX",False,NULL
"9962-BFPDU",False,NULL
"6394-HHHZM",False,NULL
"5995-LFTLE",False,NULL
"1932-UEDCX",False,NULL
"5188-HGMLP",False,NULL
"0665-XHDJU",False,NULL
"8265-HKSOW",False,NULL
"3544-FBCAS",False,NULL
"5331-RGMTT",False,NULL
"4759-PXTAN",False,NULL
"7054-DMVAS",False,NULL
"3428-MMGUB",False,NULL
"6549-BTYPG",False,NULL
"7823-JSOAG",False,NULL
"3705-RHRFR",False,NULL
"9374-YOLBJ",False,NULL
"9074-KGVOX",False,NULL
"6128-DAFVY",False,NULL
"9933-QRGTX",False,NULL
"4476-OSWTN",False,NULL
"5066-GFJMM",False,NULL
"2661-GKBTK",False,NULL
"0458-HEUZG",False,NULL
"7268-WNTCP",False,NULL
"0824-VWDPO",False,NULL
"8409-WQJUX",False,NULL
"2578-JQPHZ",False,NULL
"3278-FSIXX",False,NULL
"9746-UGFAC",False,NULL
"2946-KIQSP",False,NULL
"0625-AFOHS",False,NULL
"6726-WEXXK",False,NULL
"4636-OLWOE",False,NULL
"4685-ERGHK",False,NULL
"0885-HMGPY",False,NULL
"5003-OKNNK",False,NULL
"7208-PSIHR",False,NULL
"4012-ZTHBR",False,NULL
"0489-WMEMG",False,NULL
"7435-ZNUYY",False,NULL
"1354-YZFNB",False,NULL
"2985-FMWYF",False,NULL
"2812-ENYMO",False,NULL
"2717-HVIZY",False,NULL
"3422-GALYP",False,NULL
"2890-WFBHU",False,NULL
"0327-WFZSY",False,NULL
"7977-HXJKU",False,NULL
"7033-CLAMM",False,NULL
"4023-RTIQM",False,NULL
"0864-FVJNJ",False,NULL
"7356-IWLFW",False,NULL
"9541-PWTWO",False,NULL
"3967-VQOGC",False,NULL
"7872-RDDLZ",False,NULL
"6308-CQRBU",False,NULL
"0186-CAERR",False,NULL
"3043-SUDUA",False,NULL
"5442-BHQNG",False,NULL
"2169-RRLFW",False,NULL
"5872-OEQNH",False,NULL
"3162-KKZXO",False,NULL
"8873-GLDMH",False,NULL
"5696-JVVQY",False,NULL
"8946-BFWSG",False,NULL
"0547-HURJB",False,NULL
"8904-OPDCK",False,NULL
"8845-LWKGE",False,NULL
"0691-NIKRI",False,NULL
"5022-JNQEQ",False,NULL
"3249-VHRIP",False,NULL
"3736-BLEPA",False,NULL
"4701-LKOZD",False,NULL
"6603-QWSPR",False,NULL
"9921-QFQUL",False,NULL
"1929-ZCBHE",False,NULL
"4378-MYPGO",False,NULL
"4129-LYCOI",False,NULL
"7798-JVXYM",False,NULL
"8647-SDTWQ",False,NULL
"2696-ECXKC",False,NULL
"2081-KJSQF",False,NULL
"3323-CPBWR",False,NULL
"3384-CTMSF",False,NULL
"0902-RFHOF",False,NULL
"6048-QBXKL",False,NULL
"7718-RXDGG",False,NULL
"1025-FALIX",False,NULL
"3451-VAWLI",False,NULL
"3407-QGWLG",False,NULL
"2347-WKKAE",False,NULL
"8735-DCXNF",False,NULL
"3214-IYUUQ",False,NULL
"1936-UAFEH",False,NULL
"3587-PMCOY",False,NULL
"1027-LKKQQ",False,NULL
"7148-XZPHA",False,NULL
"5309-TAIKL",False,NULL
"6856-RAURS",False,NULL
"8778-LMWTJ",False,NULL
"9717-IOAAF",False,NULL
"2845-KDHVX",False,NULL
"0848-SOMKO",False,NULL
"6734-FQAJX",False,NULL
"1535-VTJOQ",False,NULL
"6368-TZZDT",False,NULL
"0943-ZQPXH",False,NULL
"1293-BSEUN",False,NULL
"1302-TPUBN",False,NULL
"2378-VTKDH",False,NULL
"0927-CNGRH",False,NULL
"8608-OZTLB",False,NULL
"2335-GSODA",False,NULL
"1952-DVVSW",False,NULL
"6656-GULJQ",False,NULL
"9853-JFZDU",False,NULL
"3777-XROBG",False,NULL
"6994-FGRHH",False,NULL
"4000-VGMQP",False,NULL
"3999-WRNGR",False,NULL
"3466-RITXD",False,NULL
"2680-XKKNJ",False,NULL
"2974-GGUXS",False,NULL
"7994-XIRTR",False,NULL
"2101-RANCD",False,NULL
"7921-BEPCI",False,NULL
"8510-TMWYB",False,NULL
"3258-ZKPAI",False,NULL
"1428-IEDPR",False,NULL
"5298-GSTLM",False,NULL
"4450-YOOHP",False,NULL
"6728-CZFEI",False,NULL
"3653-NCRDJ",False,NULL
"6121-TNHBO",False,NULL
"5119-NZPTV",False,NULL
