"customer_id","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies"
"2162-FRZAA",False,"No phone service","DSL","No","Yes","Yes","Yes","No","No"
"5118-MUEYH",True,"Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"5627-TVBPP",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"3936-QQFLL",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2589-AYCRP",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4067-HLYQI",True,"No","Fiber optic","No","No","No","No","No","No"
"5124-EOGYE",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5057-RKGLH",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"0292-WEGCH",True,"Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"8910-ICHIU",True,"No","Fiber optic","Yes","Yes","Yes","No","Yes","No"
"4097-YODCF",True,"Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes"
"9715-WZCLW",True,"Yes","Fiber optic","Yes","No","No","No","Yes","Yes"
"9786-YWNHU",True,"No","DSL","Yes","Yes","Yes","Yes","No","No"
"6407-GSJNL",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4049-ZPALD",True,"No","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"3733-UOCWF",True,"Yes","Fiber optic","No","Yes","No","Yes","No","No"
"6833-JMZYP",True,"No","Fiber optic","No","No","Yes","No","Yes","Yes"
"1310-QRITU",True,"Yes","DSL","No","No","No","No","No","No"
"8961-QDZZJ",True,"No","Fiber optic","No","Yes","No","No","Yes","Yes"
"9715-SBVSU",True,"No","DSL","Yes","Yes","No","No","No","Yes"
"8490-BXHEO",True,"Yes","Fiber optic","No","Yes","No","No","No","No"
"7173-TETGO",True,"Yes","Fiber optic","Yes","No","No","No","No","No"
"7929-SKFGK",True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"2300-RQGOI",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"3563-SVYLG",True,"No","DSL","Yes","Yes","Yes","Yes","No","No"
"6435-VWCCY",True,"Yes","Fiber optic","Yes","Yes","No","No","Yes","No"
"4998-IKFSE",True,"Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"8630-QSGXK",True,"Yes","DSL","No","No","No","Yes","Yes","Yes"
"2455-USLMV",True,"Yes","Fiber optic","Yes","No","Yes","No","No","No"
"9488-FVZCC",True,"Yes","DSL","Yes","Yes","Yes","Yes","No","Yes"
"5995-WWKKG",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7879-CGSFV",True,"No","Fiber optic","Yes","Yes","No","No","Yes","Yes"
"9921-EZKBY",True,"Yes","Fiber optic","Yes","No","Yes","No","No","Yes"
"7432-FFVAR",True,"No","Fiber optic","No","No","Yes","Yes","No","Yes"
"7246-ZGQDF",True,"No","DSL","Yes","No","No","Yes","No","No"
"4456-RHSNB",True,"No","DSL","No","No","Yes","No","No","No"
"2481-SBOYW",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7109-MFBYV",True,"No","DSL","No","No","No","No","No","No"
"1833-TCXKK",True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"1832-PEUTS",True,"Yes","Fiber optic","No","No","Yes","No","Yes","No"
"8660-BUETV",True,"No","DSL","No","No","No","No","No","No"
"0580-PIQHM",True,"Yes","Fiber optic","Yes","Yes","Yes","No","No","Yes"
"5696-CEIQJ",True,"No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"1696-HXOWK",True,"Yes","Fiber optic","Yes","Yes","No","No","Yes","No"
"3026-ATZYV",True,"No","DSL","Yes","Yes","No","No","Yes","Yes"
"4012-YCFAI",True,"No","DSL","Yes","Yes","No","Yes","No","No"
"9970-QBCDA",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"9496-IVVRP",True,"No","DSL","Yes","No","No","No","No","No"
"2657-VPXTA",True,"No","Fiber optic","No","No","No","No","Yes","Yes"
"6551-VLJMV",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1221-GHZEP",True,"No","DSL","Yes","No","No","Yes","No","Yes"
"9289-LBQVU",True,"Yes","DSL","No","Yes","No","Yes","No","Yes"
"3458-IDMFK",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6933-FHBZC",True,"No","DSL","No","Yes","Yes","No","No","No"
"0221-NAUXK",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"9770-KXGQU",True,"Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No"
"6538-POCHL",True,"No","Fiber optic","No","Yes","Yes","No","No","No"
"6726-NNFWD",True,"No","Fiber optic","No","Yes","Yes","No","No","Yes"
"3002-WQZWT",True,"Yes","Fiber optic","No","No","No","No","No","No"
"4277-UDIEF",True,"Yes","DSL","Yes","No","No","Yes","Yes","Yes"
"1208-NBVFH",True,"No","DSL","No","No","Yes","No","No","No"
"4912-PIGUY",True,"Yes","Fiber optic","No","No","No","No","Yes","No"
"2725-TTRIQ",True,"Yes","DSL","Yes","No","Yes","Yes","Yes","Yes"
"3374-TTZTK",True,"No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"8990-ZXLSU",True,"No","Fiber optic","No","No","No","No","No","No"
"2275-RBYQS",True,"No","DSL","No","No","No","No","No","No"
"4419-UJMUS",True,"Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"7794-JASDG",True,"No","DSL","Yes","No","No","No","No","No"
"7609-YBPXG",True,"Yes","DSL","Yes","No","Yes","Yes","Yes","Yes"
"5519-TEEUH",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7856-GANIL",True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","No"
"0804-XBFBV",False,"No phone service","DSL","No","No","No","No","No","No"
"2676-OXPPQ",True,"No","DSL","Yes","Yes","No","No","No","No"
"3703-TTEPD",True,"No","DSL","Yes","No","Yes","No","Yes","No"
"2799-TSLAG",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2208-NKVVH",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7139-JZFVG",True,"No","DSL","Yes","Yes","Yes","No","No","No"
"4987-GQWPO",False,"No phone service","DSL","No","No","No","No","No","No"
"1757-TCATG",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4776-XSKYQ",False,"No phone service","DSL","No","No","No","Yes","No","No"
"8048-DSDFQ",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5753-QQWPW",True,"No","DSL","Yes","Yes","No","Yes","No","No"
"6010-DDPPW",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6693-FRIRW",True,"No","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"6586-MYGKD",True,"Yes","DSL","Yes","No","No","Yes","Yes","Yes"
"3173-NVMPX",True,"Yes","DSL","No","Yes","No","No","No","No"
"0248-PGHBZ",True,"No","Fiber optic","Yes","Yes","No","Yes","Yes","No"
"0623-GDISB",True,"No","DSL","Yes","No","No","No","No","No"
"2892-GESUL",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7472-EQOAV",True,"No","Fiber optic","Yes","Yes","Yes","No","No","No"
"2043-WVTQJ",True,"No","DSL","Yes","No","Yes","No","No","No"
"8034-RYTVV",True,"Yes","Fiber optic","Yes","No","Yes","No","No","No"
"3863-QSTYI",True,"No","DSL","No","No","Yes","Yes","Yes","No"
"5044-LRQAQ",True,"No","Fiber optic","No","No","No","No","No","No"
"1716-LSAMB",True,"No","DSL","Yes","No","No","Yes","No","No"
"1333-PBMXB",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6546-OPBBH",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5985-BEHZK",True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"9127-QRZMH",True,"No","DSL","Yes","Yes","No","Yes","No","No"
"5919-VCZYM",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"9644-KVCNC",True,"Yes","Fiber optic","No","No","Yes","No","Yes","No"
"2137-DQMEV",False,"No phone service","DSL","Yes","Yes","No","No","Yes","No"
"8174-LNWMW",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"9279-CJEOJ",True,"Yes","Fiber optic","No","No","No","No","Yes","Yes"
"7964-VEXDG",True,"Yes","Fiber optic","Yes","No","No","No","No","No"
"2404-JIBFC",True,"Yes","DSL","Yes","No","Yes","Yes","Yes","Yes"
"8029-XYPWT",True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"4632-PAOYU",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2990-OGYTD",True,"Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"6646-JPPHA",True,"No","Fiber optic","Yes","Yes","No","No","No","No"
"7658-UYUQS",True,"No","Fiber optic","No","No","Yes","No","Yes","No"
"7880-XSOJX",False,"No phone service","DSL","Yes","Yes","No","Yes","No","No"
"4589-IUAJB",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"8746-BFOAJ",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"8457-XIGKN",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6072-NUQCB",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"8838-GPHZP",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"8750-QWZAJ",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6918-UMQCG",True,"No","Fiber optic","No","No","No","No","Yes","No"
"0675-NCDYU",True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"6339-DKLMK",False,"No phone service","DSL","No","Yes","No","No","No","No"
"1346-PJWTK",True,"No","Fiber optic","No","Yes","Yes","Yes","No","Yes"
"5088-QZLRL",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"8023-QHAIO",True,"Yes","Fiber optic","No","No","No","Yes","No","No"
"4397-FRLTA",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"3057-VJJQE",True,"Yes","DSL","Yes","No","No","No","No","No"
"2302-OUZXB",True,"Yes","DSL","No","Yes","Yes","No","Yes","Yes"
"8133-ANHHJ",True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes"
"2270-CHBFN",True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No"
"5982-FPVQN",True,"Yes","Fiber optic","No","Yes","Yes","No","No","Yes"
"9107-UKCKY",True,"Yes","DSL","No","Yes","Yes","No","Yes","Yes"
"4654-ULTTN",True,"Yes","DSL","Yes","No","Yes","Yes","No","Yes"
"5546-BYZSM",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1492-KGETH",True,"Yes","DSL","Yes","Yes","Yes","Yes","No","Yes"
"4163-HFTUK",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"8215-NGSPE",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"8859-YSTWS",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7601-DHFWZ",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1998-VHJHK",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1707-HABPF",True,"No","Fiber optic","No","Yes","Yes","No","Yes","No"
"0487-VVUVK",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5063-IUOKK",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4508-OEBEY",True,"No","DSL","Yes","Yes","Yes","Yes","No","Yes"
"0027-KWYKW",True,"Yes","Fiber optic","No","No","No","No","Yes","No"
"2308-STERM",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"5982-XMDEX",True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6051-PTVNS",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2877-VDUER",False,"No phone service","DSL","No","No","No","Yes","Yes","No"
"9152-AMKAK",True,"No","DSL","Yes","No","Yes","Yes","Yes","Yes"
"9432-VOFYX",True,"No","Fiber optic","No","No","No","No","No","No"
"8049-WJCLQ",True,"No","DSL","No","No","Yes","No","Yes","No"
"6586-PSJOX",True,"No","DSL","No","No","Yes","Yes","No","No"
"9705-ZJBCG",True,"No","DSL","Yes","No","No","Yes","No","No"
"6847-KJLTS",True,"Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"9670-BPNXF",True,"No","DSL","Yes","Yes","No","Yes","No","No"
"3913-FCUUW",True,"Yes","DSL","Yes","Yes","Yes","Yes","No","No"
"3301-VKTGC",True,"Yes","Fiber optic","Yes","Yes","No","No","No","No"
"9555-SAHUZ",True,"No","DSL","Yes","Yes","No","No","No","No"
"0816-TSPHQ",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"9932-WBWIK",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4619-EVPHY",True,"No","Fiber optic","No","No","No","No","Yes","Yes"
"5286-YHCVC",True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"9115-YQHGA",True,"No","DSL","No","No","No","Yes","No","No"
"4462-CYWMH",True,"Yes","Fiber optic","No","Yes","No","No","No","Yes"
"4537-DKTAL",True,"No","DSL","No","No","No","No","No","No"
"8963-MQVYN",True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
