"customer_id","tenure_months","contract","paperless_billing","payment_method","monthly_charges","total_charges","cltv"
"3642-GKTCT",61,"One year",True,"Mailed check","115.10","6993.65",4785
"0774-RMNUW",71,"Two year",False,"Bank transfer (automatic)","59.70","4122.65",6420
"1334-PDUKM",68,"One year",False,"Credit card (automatic)","86.45","5762.95",4480
"0756-MPZRL",46,"One year",False,"Credit card (automatic)","33.70","1537.85",3007
"2242-MFOTG",33,"One year",False,"Bank transfer (automatic)","80.10","2603.30",3957
"2927-CVULT",53,"Two year",True,"Bank transfer (automatic)","104.05","5566.40",4190
"2144-BFDSO",50,"Month-to-month",False,"Bank transfer (automatic)","108.75","5431.90",5211
"8745-PVESG",57,"One year",True,"Credit card (automatic)","41.10","2258.25",5281
"7647-GYYKX",54,"Two year",True,"Bank transfer (automatic)","20.35","1092.35",5646
"5647-FXOTP",60,"Month-to-month",True,"Electronic check","105.90","6401.25",5084
"9700-ISPUP",10,"Month-to-month",True,"Electronic check","65.50","616.90",3137
"9839-ETQOE",43,"Month-to-month",True,"Electronic check","40.45","1912.85",3176
"6078-VESFR",13,"Month-to-month",False,"Bank transfer (automatic)","70.45","849.10",5225
"9027-TMATR",43,"Two year",True,"Electronic check","78.80","3460.30",3972
"1941-HOSAM",1,"Month-to-month",True,"Electronic check","90.10","90.10",4142
"9110-HSGTV",69,"Two year",True,"Credit card (automatic)","82.45","5555.30",4631
"0704-VCUMB",61,"Two year",False,"Credit card (automatic)","20.25","1278.80",5974
"6171-ZTVYB",43,"Month-to-month",False,"Bank transfer (automatic)","66.25","2907.35",2168
"1935-IMVBB",56,"Month-to-month",False,"Mailed check","89.70","4952.95",5955
"2535-PBCGC",70,"Two year",False,"Bank transfer (automatic)","64.55","4504.90",4858
"1470-PSXNM",49,"One year",True,"Electronic check","93.65","4520.15",5542
"2498-XLDZR",32,"Two year",False,"Mailed check","73.60","2316.85",4343
"9866-OCCKE",72,"Two year",True,"Mailed check","109.75","8075.35",6010
"5338-YHWYT",37,"Two year",False,"Credit card (automatic)","61.45","2302.35",5447
"7718-UPSKJ",69,"One year",True,"Credit card (automatic)","106.40","7251.90",4328
"8731-WBBMB",26,"Month-to-month",False,"Bank transfer (automatic)","81.90","2078.55",3350
"1448-CYWKC",58,"One year",True,"Credit card (automatic)","105.20","6225.40",4605
"7901-IIDQV",24,"One year",False,"Bank transfer (automatic)","54.60","1242.25",3398
"2690-DVRVK",5,"One year",False,"Electronic check","20.55","99.45",3629
"1270-XKUCC",30,"Two year",False,"Mailed check","19.70","599.25",5045
"0334-ZFJSR",55,"One year",True,"Credit card (automatic)","66.05","3462.10",5501
"5583-EJXRD",44,"Two year",True,"Credit card (automatic)","54.05","2375.20",4896
"4565-EVZMJ",47,"One year",True,"Mailed check","58.90","2813.05",5774
"3327-YBAKM",64,"One year",True,"Mailed check","96.90","6314.35",5369
"9441-QHEVC",1,"Month-to-month",False,"Mailed check","19.10","19.10",2091
"6705-LNMDD",20,"Month-to-month",False,"Mailed check","50.00","1003.05",5741
"2580-ASVVY",37,"Two year",False,"Electronic check","45.40","1593.10",4051
"3370-GQEAL",30,"Month-to-month",False,"Electronic check","85.45","2509.95",3409
"5032-USPKF",38,"One year",False,"Bank transfer (automatic)","84.10","3187.65",2604
"4254-QPEDE",52,"Two year",False,"Credit card (automatic)","66.25","3330.10",4275
"6283-GITPX",71,"Two year",True,"Credit card (automatic)","76.90","5522.70",4633
"0771-CHWSK",66,"Two year",True,"Credit card (automatic)","74.60","4798.40",4838
"9788-HNGUT",72,"Two year",True,"Credit card (automatic)","116.95","8594.40",5949
"9495-REDIY",25,"One year",True,"Credit card (automatic)","40.65","970.55",5079
"5375-XLDOF",69,"Two year",True,"Bank transfer (automatic)","114.35","7665.80",6082
"1172-VIYBP",53,"Two year",False,"Bank transfer (automatic)","69.70","3686.05",4975
"6559-PDZLR",26,"Month-to-month",True,"Electronic check","98.65","2537.00",4191
"8992-OBVDG",21,"Month-to-month",False,"Mailed check","61.65","1393.60",2926
"4273-MBHYA",1,"Month-to-month",True,"Electronic check","89.35","89.35",2432
"4724-WXVWF",48,"Month-to-month",True,"Electronic check","95.40","4445.30",4334
"5701-GUXDC",26,"One year",False,"Credit card (automatic)","35.40","978.60",2519
"1460-UZPRJ",60,"Two year",False,"Mailed check","19.95","1258.15",5971
"6082-GLJIX",18,"Month-to-month",False,"Mailed check","19.25","331.35",4769
"2495-TTHBQ",4,"One year",True,"Mailed check","20.40","84.75",5602
"0485-ZBSLN",65,"Two year",False,"Credit card (automatic)","24.75","1715.10",6263
"3810-PJUHR",70,"Two year",False,"Mailed check","25.35","1715.15",6059
"0847-HGRML",62,"Two year",False,"Bank transfer (automatic)","20.00","1250.10",4402
"8232-CTLKO",66,"Two year",True,"Electronic check","59.75","3996.80",5979
"9227-YBAXE",65,"Two year",True,"Bank transfer (automatic)","82.50","5215.10",5314
"9860-LISIZ",34,"Month-to-month",False,"Mailed check","20.35","673.20",2864
"0112-QAWRZ",16,"Month-to-month",True,"Bank transfer (automatic)","90.80","1442.20",5560
"2786-GCDPI",50,"Month-to-month",True,"Electronic check","104.95","5222.35",5570
"4043-MKDTV",71,"Two year",True,"Electronic check","105.25","7291.75",6319
"9229-RQABD",18,"One year",False,"Mailed check","23.75","424.50",3076
"8313-KTIHG",4,"Month-to-month",True,"Electronic check","61.30","249.40",5281
"5320-BRKGK",58,"Two year",False,"Mailed check","75.80","4415.75",4292
"6284-KMNUF",56,"One year",True,"Electronic check","98.00","5270.60",4615
"6229-UOLQL",56,"One year",True,"Mailed check","52.00","2884.90",5845
"3137-LUPIX",4,"Month-to-month",True,"Mailed check","64.40","253.00",3334
"6143-JQKEA",10,"Month-to-month",True,"Credit card (automatic)","45.80","436.20",5586
"8676-OOQEJ",4,"Month-to-month",False,"Electronic check","30.50","118.40",3030
"9701-CDXHR",51,"Month-to-month",False,"Mailed check","69.15","3649.60",5187
"8124-NZVGJ",6,"One year",True,"Mailed check","49.25","255.60",2979
"2162-FRZAA",63,"Two year",False,"Bank transfer (automatic)","39.35","2395.05",5374
"5118-MUEYH",48,"Month-to-month",True,"Credit card (automatic)","105.10","5083.55",3109
"5627-TVBPP",35,"One year",True,"Credit card (automatic)","20.10","644.50",3726
"3936-QQFLL",2,"Month-to-month",False,"Mailed check","19.75","39.30",4064
"2589-AYCRP",50,"One year",False,"Bank transfer (automatic)","19.75","989.05",4934
"4067-HLYQI",33,"Month-to-month",True,"Bank transfer (automatic)","70.40","2406.10",4860
"5124-EOGYE",31,"Two year",False,"Mailed check","20.45","638.55",2598
"5057-RKGLH",9,"Two year",False,"Mailed check","20.35","191.10",5352
"0292-WEGCH",54,"Month-to-month",True,"Electronic check","86.20","4524.05",6275
"8910-ICHIU",46,"One year",True,"Credit card (automatic)","95.65","4664.20",4727
"4097-YODCF",34,"One year",True,"Electronic check","103.80","3470.80",5382
"9715-WZCLW",71,"Two year",True,"Electronic check","97.20","6910.30",4603
"9786-YWNHU",63,"Two year",False,"Mailed check","63.55","4014.20",5733
"6407-GSJNL",51,"Two year",False,"Bank transfer (automatic)","24.95","1288.00",5458
"4049-ZPALD",64,"Two year",True,"Bank transfer (automatic)","99.00","6375.80",5483
"3733-UOCWF",61,"One year",True,"Bank transfer (automatic)","85.55","5251.75",4845
"6833-JMZYP",15,"Month-to-month",True,"Credit card (automatic)","94.00","1505.45",4521
"1310-QRITU",18,"Month-to-month",True,"Electronic check","50.30","913.30",5877
"8961-QDZZJ",57,"One year",True,"Electronic check","95.00","5535.80",6245
"9715-SBVSU",14,"Two year",True,"Bank transfer (automatic)","61.40","815.55",3186
"8490-BXHEO",18,"Month-to-month",True,"Credit card (automatic)","80.55","1411.65",5137
"7173-TETGO",72,"Two year",False,"Bank transfer (automatic)","78.50","5602.25",6072
"7929-SKFGK",70,"Two year",False,"Credit card (automatic)","114.30","8244.30",4280
"2300-RQGOI",38,"Two year",False,"Mailed check","20.05","741.50",2295
"3563-SVYLG",68,"Two year",False,"Credit card (automatic)","62.65","4375.80",5215
"6435-VWCCY",65,"Two year",True,"Credit card (automatic)","92.70","5968.40",5205
"4998-IKFSE",30,"Month-to-month",False,"Electronic check","100.45","3096.90",3936
"8630-QSGXK",51,"Two year",True,"Bank transfer (automatic)","75.20","3901.25",4708
"2455-USLMV",31,"Month-to-month",True,"Credit card (automatic)","84.75","2613.40",3727
"9488-FVZCC",72,"Two year",True,"Bank transfer (automatic)","79.50","5661.70",4390
"5995-WWKKG",37,"One year",True,"Electronic check","19.80","695.05",5987
"7879-CGSFV",55,"One year",True,"Mailed check","100.90","5552.05",5101
"9921-EZKBY",33,"Month-to-month",True,"Bank transfer (automatic)","95.30","3275.15",3087
"7432-FFVAR",46,"One year",False,"Bank transfer (automatic)","90.95","4236.60",5187
"7246-ZGQDF",1,"Month-to-month",False,"Electronic check","54.50","54.50",4359
"4456-RHSNB",19,"Month-to-month",True,"Bank transfer (automatic)","49.60","962.90",5735
"2481-SBOYW",61,"Two year",True,"Credit card (automatic)","25.00","1498.35",4673
"7109-MFBYV",26,"Month-to-month",False,"Electronic check","45.45","1233.15",5451
"1833-TCXKK",45,"Month-to-month",True,"Bank transfer (automatic)","107.75","4882.80",3301
"1832-PEUTS",62,"Two year",True,"Credit card (automatic)","89.10","5411.65",5995
"8660-BUETV",3,"Month-to-month",False,"Mailed check","44.75","148.05",3422
"0580-PIQHM",41,"One year",True,"Bank transfer (automatic)","101.60","3930.55",3275
"5696-CEIQJ",67,"Two year",False,"Bank transfer (automatic)","103.15","6895.50",4376
"1696-HXOWK",71,"One year",False,"Mailed check","95.65","6856.95",5856
"3026-ATZYV",37,"One year",False,"Bank transfer (automatic)","75.10","2658.80",4131
"4012-YCFAI",60,"Two year",True,"Mailed check","61.35","3766.20",6174
"9970-QBCDA",6,"Month-to-month",False,"Credit card (automatic)","19.70","129.55",5387
"9496-IVVRP",11,"Month-to-month",False,"Bank transfer (automatic)","51.00","581.70",5777
"2657-VPXTA",10,"Month-to-month",True,"Electronic check","88.85","929.45",4531
"6551-VLJMV",34,"Two year",False,"Credit card (automatic)","20.05","679.00",2236
"1221-GHZEP",62,"Two year",True,"Mailed check","65.10","3846.75",5172
"9289-LBQVU",64,"One year",True,"Mailed check","70.15","4480.70",5037
"3458-IDMFK",25,"Two year",True,"Mailed check","20.75","499.40",5161
"6933-FHBZC",26,"One year",True,"Mailed check","56.05","1553.20",3079
"0221-NAUXK",10,"One year",True,"Bank transfer (automatic)","19.95","219.50",3044
"9770-KXGQU",53,"One year",False,"Mailed check","98.60","5311.85",4635
"6538-POCHL",33,"Month-to-month",True,"Credit card (automatic)","79.00","2576.80",4396
"6726-NNFWD",71,"Two year",False,"Credit card (automatic)","89.45","6435.25",6004
"3002-WQZWT",29,"Month-to-month",True,"Electronic check","74.20","1993.25",3982
"4277-UDIEF",24,"Month-to-month",False,"Bank transfer (automatic)","81.00","1923.85",3019
"1208-NBVFH",20,"Month-to-month",True,"Electronic check","49.60","939.80",3235
"4912-PIGUY",1,"Month-to-month",True,"Electronic check","84.60","84.60",2196
"2725-TTRIQ",72,"Two year",True,"Bank transfer (automatic)","84.20","5986.55",5598
"3374-TTZTK",52,"Two year",True,"Electronic check","106.30","5487.00",4969
"8990-ZXLSU",9,"Month-to-month",False,"Electronic check","69.05","651.50",5121
"2275-RBYQS",1,"Month-to-month",True,"Mailed check","45.40","45.40",4916
"4419-UJMUS",69,"Two year",True,"Electronic check","99.35","6856.45",4637
"7794-JASDG",1,"Month-to-month",True,"Mailed check","50.75","50.75",2250
"7609-YBPXG",54,"Two year",False,"Bank transfer (automatic)","87.10","4735.20",5418
"5519-TEEUH",33,"One year",True,"Mailed check","20.15","682.15",5759
"7856-GANIL",45,"One year",True,"Bank transfer (automatic)","98.70","4525.80",2535
"0804-XBFBV",11,"Month-to-month",False,"Electronic check","25.20","321.05",5916
"2676-OXPPQ",6,"Month-to-month",True,"Bank transfer (automatic)","55.70","335.65",2482
"3703-TTEPD",21,"Month-to-month",False,"Bank transfer (automatic)","65.35","1424.40",2887
"2799-TSLAG",65,"Two year",True,"Bank transfer (automatic)","25.30","1748.55",4533
"2208-NKVVH",43,"Two year",False,"Mailed check","24.25","1077.95",4432
"7139-JZFVG",60,"Two year",False,"Bank transfer (automatic)","60.50","3694.45",6026
"4987-GQWPO",17,"Month-to-month",False,"Credit card (automatic)","25.10","382.80",4580
"1757-TCATG",35,"One year",False,"Bank transfer (automatic)","20.05","746.75",3942
"4776-XSKYQ",12,"One year",False,"Credit card (automatic)","30.25","368.85",5988
"8048-DSDFQ",1,"Month-to-month",False,"Mailed check","20.20","20.20",4496
"5753-QQWPW",28,"One year",True,"Electronic check","59.90","1654.70",4131
"6010-DDPPW",70,"Two year",False,"Bank transfer (automatic)","25.15","1940.85",4279
"6693-FRIRW",18,"Month-to-month",False,"Credit card (automatic)","101.30","1794.65",5948
"6586-MYGKD",70,"Two year",True,"Credit card (automatic)","76.95","5289.80",6280
"3173-NVMPX",9,"Month-to-month",True,"Mailed check","55.30","501.20",4291
"0248-PGHBZ",67,"Two year",True,"Bank transfer (automatic)","92.45","6140.85",5857
"0623-GDISB",1,"Month-to-month",True,"Bank transfer (automatic)","48.45","48.45",5838
"2892-GESUL",18,"Two year",False,"Mailed check","19.35","309.25",2269
"7472-EQOAV",71,"One year",True,"Bank transfer (automatic)","86.70","6179.35",4485
"2043-WVTQJ",1,"Month-to-month",False,"Mailed check","55.70","55.70",5664
"8034-RYTVV",55,"One year",True,"Credit card (automatic)","84.25","4589.85",5735
"3863-QSTYI",59,"Month-to-month",True,"Electronic check","64.65","3735.45",5687
"5044-LRQAQ",7,"Month-to-month",True,"Bank transfer (automatic)","69.20","477.55",2551
"1716-LSAMB",45,"Two year",False,"Bank transfer (automatic)","54.65","2553.70",5083
"1333-PBMXB",54,"One year",True,"Bank transfer (automatic)","24.75","1342.15",6466
"6546-OPBBH",51,"One year",True,"Mailed check","23.95","1216.35",5895
"5985-BEHZK",72,"One year",False,"Credit card (automatic)","105.00","7578.05",6423
"9127-QRZMH",44,"One year",True,"Bank transfer (automatic)","59.85","2603.95",5981
"5919-VCZYM",2,"Month-to-month",False,"Mailed check","20.05","42.70",4394
"9644-KVCNC",66,"One year",True,"Bank transfer (automatic)","92.15","6056.90",4928
"2137-DQMEV",68,"One year",False,"Mailed check","44.80","2983.65",4112
"8174-LNWMW",31,"Two year",False,"Credit card (automatic)","20.90","689.35",5581
"9279-CJEOJ",21,"Month-to-month",True,"Bank transfer (automatic)","95.40","2025.10",5691
"7964-VEXDG",21,"Month-to-month",False,"Electronic check","80.35","1747.20",4579
"2404-JIBFC",55,"Two year",True,"Bank transfer (automatic)","85.10","4657.95",5661
"8029-XYPWT",71,"Two year",True,"Bank transfer (automatic)","115.05","8016.60",4438
"4632-PAOYU",22,"One year",False,"Mailed check","19.95","433.50",2233
"2990-OGYTD",67,"Two year",False,"Bank transfer (automatic)","86.15","5883.85",5037
"6646-JPPHA",14,"Month-to-month",False,"Electronic check","78.85","1043.80",5327
"7658-UYUQS",21,"Month-to-month",False,"Bank transfer (automatic)","86.55","1857.25",5318
"7880-XSOJX",4,"Month-to-month",False,"Mailed check","42.40","146.40",4282
"4589-IUAJB",70,"Two year",False,"Bank transfer (automatic)","24.25","1724.15",4118
"8746-BFOAJ",21,"One year",False,"Bank transfer (automatic)","20.50","429.55",5766
"8457-XIGKN",20,"Month-to-month",True,"Credit card (automatic)","19.60","356.15",5909
"6072-NUQCB",22,"One year",False,"Bank transfer (automatic)","20.25","488.25",3339
"8838-GPHZP",63,"Two year",True,"Mailed check","20.60","1298.70",6469
"8750-QWZAJ",70,"Two year",False,"Bank transfer (automatic)","19.80","1378.75",5169
"6918-UMQCG",5,"Month-to-month",False,"Electronic check","80.20","384.25",3391
"0675-NCDYU",72,"Two year",True,"Credit card (automatic)","116.40","8543.25",6491
"6339-DKLMK",13,"Month-to-month",True,"Electronic check","31.65","389.95",4959
"1346-PJWTK",61,"Month-to-month",False,"Credit card (automatic)","94.15","5731.85",4806
"5088-QZLRL",1,"Month-to-month",False,"Electronic check","20.65","20.65",2729
"8023-QHAIO",56,"Month-to-month",True,"Bank transfer (automatic)","76.85","4275.75",6035
"4397-FRLTA",4,"Month-to-month",False,"Mailed check","20.15","84.50",5535
"3057-VJJQE",35,"Two year",False,"Mailed check","55.25","1924.10",5498
"2302-OUZXB",72,"Two year",False,"Bank transfer (automatic)","82.15","5784.30",4552
"8133-ANHHJ",49,"One year",False,"Bank transfer (automatic)","103.00","5166.20",5023
"2270-CHBFN",44,"Month-to-month",True,"Credit card (automatic)","95.10","4060.55",2221
"5982-FPVQN",37,"Month-to-month",True,"Electronic check","95.15","3532.85",3407
"9107-UKCKY",61,"One year",True,"Electronic check","79.80","4914.80",6432
"4654-ULTTN",70,"Two year",True,"Credit card (automatic)","74.80","5315.80",6447
"5546-BYZSM",41,"Month-to-month",False,"Electronic check","20.45","775.60",2839
"1492-KGETH",70,"One year",False,"Bank transfer (automatic)","78.35","5445.95",4422
"4163-HFTUK",51,"One year",False,"Electronic check","19.10","1007.80",4120
"8215-NGSPE",42,"Two year",False,"Mailed check","20.00","833.55",3413
"8859-YSTWS",48,"One year",False,"Bank transfer (automatic)","19.95","1004.50",4254
"7601-DHFWZ",48,"Two year",False,"Credit card (automatic)","24.00","1183.05",3948
"1998-VHJHK",27,"One year",False,"Mailed check","19.15","501.35",5606
"1707-HABPF",46,"One year",True,"Bank transfer (automatic)","91.30","4126.35",3191
"0487-VVUVK",25,"Month-to-month",True,"Mailed check","19.15","477.60",3829
"5063-IUOKK",13,"Two year",False,"Mailed check","19.75","265.75",2016
"4508-OEBEY",31,"One year",True,"Credit card (automatic)","75.50","2424.45",5611
"0027-KWYKW",23,"Month-to-month",True,"Electronic check","83.75","1849.95",3585
"2308-STERM",2,"Month-to-month",False,"Mailed check","19.40","61.05",5816
"5982-XMDEX",65,"Two year",False,"Bank transfer (automatic)","26.50","1698.55",4404
"6051-PTVNS",55,"One year",False,"Credit card (automatic)","19.15","998.10",5390
"2877-VDUER",35,"One year",False,"Mailed check","40.90","1383.60",5691
"9152-AMKAK",6,"Two year",True,"Mailed check","80.25","493.40",2706
"9432-VOFYX",17,"Month-to-month",True,"Electronic check","70.80","1207.00",5420
"8049-WJCLQ",10,"Month-to-month",False,"Mailed check","60.20","563.50",5318
"6586-PSJOX",15,"One year",False,"Credit card (automatic)","55.20","864.55",3608
"9705-ZJBCG",13,"One year",False,"Bank transfer (automatic)","54.15","701.05",4977
"6847-KJLTS",58,"Month-to-month",True,"Bank transfer (automatic)","100.40","5749.80",4005
"9670-BPNXF",45,"One year",True,"Credit card (automatic)","62.55","2796.45",2935
